990.11	5772.1143
976.92	5773.9463
861.80	5789.6451
840.66	5792.4304
813.13	5796.0683
776.66	5800.8297
767.05	5802.0798
751.09	5804.1412
682.44	5812.9725
524.52	5832.3705
508.70	5834.2633
428.25	5843.8069
351.84	5852.6806
284.61	5860.3103
254.28	5863.7184
81.22	5882.6242
52.44	5885.7016
25.00	5888.5841
