723.02	5973.6649
712.37	5975.0648
659.35	5981.8846
617.56	5987.3016
588.40	5991.0071
563.50	5994.1287
524.42	5998.9987
458.69	6007.0722
433.22	6010.1606
403.92	6013.6777
341.98	6021.0357
306.82	6025.1500
261.12	6030.4450
246.48	6032.1274
197.65	6037.6975
148.48	6043.2233
62.55	6052.7229
