745.17	5725.3885
631.83	5739.5196
613.00	5741.8290
555.79	5748.7412
519.92	5753.0265
430.25	5763.5290
355.22	5772.1143
338.94	5773.9463
197.48	5789.6451
171.47	5792.4304
92.78	5800.8297
80.89	5802.0798
61.35	5804.1412
