978.15	4778.2940
880.27	4789.3868
727.24	4806.0205
707.32	4808.1337
694.28	4809.6140
652.62	4813.8963
564.71	4822.8548
526.52	4826.7004
482.03	4831.1213
382.10	4840.8492
349.95	4843.9413
308.76	4847.8095

