834.86	4300.1008
741.49	4309.2392
701.86	4312.9975
504.06	4331.1995
494.66	4332.0297
477.54	4333.5612
457.48	4335.3379
344.21	4345.1680
310.15	4348.0640
260.81	4352.2049
31.98	4370.7532
