941.02	5860.3103
916.34	5863.7184
775.91	5882.6242
752.51	5885.7016
730.35	5888.5841
708.18	5891.4510
544.26	5912.0853
507.17	5916.7282
405.42	5928.8130
301.99	5940.5653
287.16	5942.3585
24.18	5971.6008
