901.91	6827.2488
853.43	6834.9246
681.02	6861.2688
665.69	6863.5350
589.06	6874.7530
555.58	6879.5824
327.67	6911.2264
125.74	6937.6642
78.78	6943.6105
15.72	6951.4776
