943.44	4522.3230
866.37	4530.5523
765.18	4540.9990
725.14	4545.0519
616.23	4555.8127
558.77	4561.3477
496.56	4567.2403
456.60	4570.9722
365.24	4579.3495
263.52	4588.4261
246.65	4589.8978
144.07	4598.7627
15.16	4609.5673
