992.16	5067.9737
802.34	5090.5455
750.10	5096.4848
713.33	5100.6211
581.93	5115.0448
552.47	5118.2023
394.26	5134.7460
324.37	5141.7827
289.01	5145.3083
197.81	5154.2430
152.38	5158.6041
113.68	5162.2846

