999.16	5326.9756
867.45	5343.5812
730.44	5360.1501
709.91	5362.5751
498.90	5386.6107
424.31	5394.7608
398.66	5397.5160
351.09	5402.6048
226.96	5415.5226
207.89	5417.4858
144.30	5424.0079
71.82	5431.1120

