953.65	4673.6609
839.22	4686.1946
755.97	4695.0381
685.68	4702.3161
669.31	4703.9898
626.66	4708.2940
584.99	4712.4814
473.06	4723.4382
437.26	4726.8683
413.49	4729.1282
382.45	4732.0532
341.11	4735.9058
300.39	4739.6764
195.00	4749.2002
15.22	4764.8646
