1005.08	5539.2618
937.92	5548.1758
869.59	5557.0454
848.65	5559.8912
757.53	5571.1913
740.07	5573.3535
716.86	5576.2045
704.69	5577.6845
690.95	5579.3583
627.30	5587.0263
613.01	5588.7506
559.23	5595.0635
538.50	5597.4756
457.86	5606.7330
48.39	5650.7043
