972.00	5009.3344
906.16	5017.1628
806.91	5028.6556
712.82	5039.2303
662.75	5044.7195
641.38	5047.0434
624.91	5048.9366
518.99	5059.8611
500.01	5062.0371
442.48	5067.9737
215.02	5090.5455
152.34	5096.4848

