922.04	6713.9700
888.61	6719.1995
835.39	6727.4583
641.39	6756.4528
569.83	6766.6117
486.18	6778.3123
417.55	6787.7364
409.41	6788.8403
391.63	6791.2351
134.54	6824.6774
113.90	6827.2488
52.05	6834.9246
