3500 0.0 -0.5 6.46598635283	6.58224118204	6.89246842276	7.42268989714	8.14728393981	10.041516247	12.334237884	14.7887700328	17.2934084045	19.8300022623	22.3856811554	24.9515846078	27.5389146927	
3500 0.0 -1.0 6.46086261065	6.57627480162	6.88441850111	7.4088176957	8.11714836768	9.92378409137	12.0744451671	14.3980544198	16.8200749518	19.3003156839	21.7877117917	24.2454824728	26.6820059959	
3500 0.0 -1.5 6.38408243124	6.50344591098	6.82186680614	7.35876377318	8.07515743571	9.85746698573	11.9412163517	14.1965297727	16.5755055885	19.034160756	21.5059058402	23.9469078999	26.3569667856	
3500 0.0 -2.0 6.27293144319	6.39861837251	6.73457318793	7.29456055486	8.03565705216	9.83950206502	11.9105849524	14.1433121106	16.5050740366	18.9561937827	21.4300276248	23.8797696477	26.3115440969	
3500 0.0 -2.5 6.20217676616	6.33588654464	6.69418026652	7.28272019798	8.05754642326	9.90658915212	11.999808876	14.2483870948	16.6377051973	19.112140453	21.5971669386	24.061879208	26.5047106374	
3500 0.0 0.0 6.57928090262	6.70854072248	7.0541828828	7.64661589173	8.46262574872	10.6299489815	13.2651174833	16.019642771	18.7727198955	21.571436442	24.4630390484	27.4887245435	30.6925288509	
3500 0.0 0.2 6.77718448114	6.91776560373	7.29461814534	7.94239306797	8.84074551458	11.2469693785	14.1543205936	17.1355956624	20.1075744279	23.1699405354	26.4043421877	29.8909290361	33.710765881	
3500 0.0 0.5 7.59646885165	7.78204966391	8.28700971195	9.17290670671	10.438487166	13.8858988359	17.783663219	21.6432436793	25.7412561014	30.442739643	36.1525712311	43.0050197273	49.4853408954	
3500 0.5 -0.5 6.38812404741	6.50509373089	6.8180360424	7.35107566014	8.08091926571	10.0004175722	12.3429465821	14.8536859244	17.4090569256	20.0015313792	22.6327088872	25.3013693606	28.0213031769	
3500 0.5 -1.0 6.43574782416	6.55097827018	6.85877427621	7.38126047825	8.08768821976	9.89626880578	12.0569322493	14.3957751197	16.8311954078	19.3300610431	21.8432256603	24.3348137571	26.8081604752	
3500 0.5 -1.5 6.40443344313	6.52351820432	6.84104033281	7.37501440513	8.08699619454	9.8600804965	11.9381564654	14.1888071076	16.5646732173	19.0251634963	21.5068862721	23.9544901439	26.3739448223	
3500 0.5 -2.0 6.31917915457	6.44444031171	6.77848883671	7.33409060289	8.06859682665	9.85614424142	11.9133576738	14.1336101708	16.4838567545	18.92519608	21.3930841713	23.8512790321	26.275820046	
3500 0.5 -2.5 6.25638187752	6.38941620752	6.74388917479	7.32605330716	8.09231699114	9.92262644348	12.0011107563	14.2318444184	16.6013343314	19.0519194442	21.5261386827	23.9805742553	26.4286273362	
3500 0.5 0.0 6.57513684082	6.71094687836	7.07437505999	7.69731944416	8.56027612492	10.8762227691	13.7093338059	16.6469733512	19.5823840737	22.6113285566	25.8219659989	29.2997018758	33.1353875821	
3500 0.5 0.2 6.8977825363	7.05108960802	7.46459772669	8.17817783835	9.17926638022	11.9019340232	15.1811720037	18.4949717623	21.8473886413	25.4401198166	29.4552169886	34.1264281759	39.634357142	
3500 0.5 0.5 8.37243987814	8.62043203686	9.30849208258	10.5749242636	12.4984837532	17.592796119	22.8262075288	29.0679309279	42.9605472693	55.3805722345	59.8085492826	62.9325999205	65.4614768587	
3500 1.0 -0.5 6.34926096346	6.46845769945	6.7870697589	7.32871335046	8.07083374063	10.0297217652	12.4321250444	15.0032777134	17.6130668296	20.2679931697	22.9849074867	25.7721135475	28.6470615422	
3500 1.0 -1.0 6.44022031263	6.55651482137	6.86746447189	7.39362299502	8.10516322366	9.92981383337	12.1159189607	14.4788063364	16.9369590041	19.4616137183	22.0104184225	24.5464599211	27.0707362199	
3500 1.0 -1.5 6.45670457329	6.57709405241	6.8976403114	7.43451403765	8.14945150039	9.92822525128	12.0140409645	14.2747198827	16.659434804	19.1340465251	21.6341846586	24.1056037639	26.5500862533	
3500 1.0 -2.0 6.39766749933	6.52404632852	6.86147781786	7.42014796096	8.15754689883	9.95007255168	12.0165505447	14.2443694427	16.6052597557	19.0571683126	21.5410870066	24.009053692	26.4622289346	
3500 1.0 -2.5 6.34080891624	6.47566462244	6.83336102555	7.41855138329	8.18947897141	10.0269918833	12.1176609355	14.3624769522	16.7490749288	19.1968565925	21.6829451202	24.1541557471	26.619287911	
3500 1.0 0.0 6.61920648929	6.76274915677	7.14717746545	7.80714813334	8.72611001014	11.2143956114	14.2580938301	17.3809070887	20.5179353842	23.830234743	27.4669400225	31.6008226865	36.4181623001	
3500 1.0 0.2 7.08679154449	7.25663648926	7.71508395829	8.51233774117	9.64590719037	12.771486148	16.4684914074	20.1652289234	24.0644126726	28.5863682338	34.3433641589	42.2934908958	50.4204229883	
3500 1.0 0.5 9.91880733787	10.362514455	11.7636130081	15.1722230151	20.0276015485	66.4487926622	67.521688473	68.6734640271	69.8759102549	71.1160299991	72.3613561145	73.5799105187	74.7544991302	
3500 1.5 -0.5 5.84704387607	5.98447866721	6.34982576219	6.96340555856	7.79679356228	9.97808582252	12.6281593987	15.3932551313	18.1255629207	20.8841494435	23.7481949716	26.7712122748	29.989947719	
3500 1.5 -1.0 5.97067198582	6.10582311073	6.46530573416	7.06555964628	7.86876389095	9.89051293693	12.2643199731	14.7718679654	17.3241678198	19.9171951948	22.5417278013	25.180884851	27.8408544119	
3500 1.5 -1.5 6.04170616394	6.1833018861	6.55845011164	7.17869936351	7.99262013493	9.96253228287	12.21071536	14.6000804225	17.084773419	19.6405053339	22.2236575447	24.7830810009	27.327316279	
3500 1.5 -2.0 6.01566038779	6.16513136288	6.55991737427	7.20573763955	8.0448918212	10.0238196656	12.2458276738	14.60263025	17.0682682544	19.6150084294	22.1901593978	24.7529195253	27.3079949139	
3500 1.5 -2.5 5.9534159707	6.10977419935	6.52355001412	7.19234205026	8.05938903309	10.0641087992	12.286622535	14.6364652003	17.0961322436	19.6335903788	22.1908155997	24.7490172708	27.3128278653	
3500 1.5 0.0 6.15577606176	6.32143918192	6.76433278865	7.52109482874	8.58033042261	11.4911161516	15.0169808416	18.4940026611	21.9795089063	25.8326011576	30.4569184229	36.4869028713	44.2319806456	
3500 1.5 0.2 6.67800787408	6.87816353479	7.4201734149	8.37255355718	9.76376623469	13.761896148	18.2899951918	22.7416786827	28.0393040231	37.1792628446	54.4927706261	59.9900734468	63.4620244618	
3500 1.5 0.5 76.7294264944	76.7270660821	76.7266248326	76.7328334402	76.7765226625	76.9469820468	77.2178113973	77.5629870097	77.9955151074	78.5303386047	79.1498137223	79.8110192947	80.4858612035	
3500 2.0 -0.5 5.95953230099	6.10267961078	6.48269210949	7.11944801595	7.985619597	10.2551694796	12.9988584567	15.8258930572	18.6067699867	21.4277376634	24.3790179542	27.5186233848	30.8813114381	
3500 2.0 -1.0 6.17170387153	6.31572692794	6.69722502894	7.33219627567	8.18079618054	10.3105373722	12.7948311259	15.389206109	18.0161529266	20.686899999	23.3945012764	26.1254443932	28.888359172	
3500 2.0 -1.5 6.29532487962	6.4493343774	6.85037659078	7.51101560443	8.37653472283	10.4597579393	12.8282927026	15.3246141667	17.9045493809	20.5642925711	23.2405222537	25.903456334	28.561417492	
3500 2.0 -2.0 6.24423579944	6.40377898121	6.82197129701	7.50052272589	8.37921629775	10.440216464	12.7524499773	15.1955503499	17.7400692613	20.3677187861	23.0260075495	25.6699283982	28.3252014451	
3500 2.0 -2.5 6.20109457487	6.36470356874	6.79415242066	7.48181228692	8.37157979021	10.422280221	12.7018853888	15.1083295664	17.6233699215	20.2124762779	22.8241274912	25.4471028499	28.0848593448	
3500 2.0 0.0 6.21891739052	6.38970957375	6.84599397653	7.62627369363	8.72181761906	11.7454964132	15.3715820944	18.9132759924	22.5026076537	26.5702352475	31.6466893349	38.6316385288	47.1430026298	
3500 2.0 0.2 6.76333945728	6.97195231985	7.53609803165	8.53367182919	10.005617982	14.2587992661	18.9561990084	23.6584189508	29.7819564241	50.9485187572	58.9425875703	62.7743318696	65.5952699918	
3500 2.0 0.5 78.2974602423	78.2948573695	78.2889708787	78.2901964113	78.323914038	78.462667429	78.6868612518	78.9736971868	79.3428455384	79.8102398506	80.3579668649	80.9488522851	81.5546349699	
3500 2.5 -0.5 6.16038106275	6.31289015344	6.71685300897	7.39431709442	8.31896227223	10.7414506871	13.6330005699	16.5555872426	19.4211734339	22.3473581873	25.4255055799	28.7049320945	32.2026844742	
3500 2.5 -1.0 6.50189918044	6.66179787056	7.08185208447	7.77951635578	8.71121960924	11.0298902171	13.6866830922	16.411525041	19.1582537905	21.9536696279	24.7858902824	27.6440391748	30.5405875911	
3500 2.5 -1.5 6.61819949397	6.78478309905	7.21773306622	7.92338051454	8.84611522258	11.0465216299	13.5250619498	16.1088598835	18.7732310897	21.5112174906	24.2648583158	27.0172349244	29.7752920909	
3500 2.5 -2.0 6.60020385062	6.77007881326	7.21238011154	7.9243213819	8.84416416538	10.9809978555	13.3622395998	15.8611870181	18.4601981157	21.1410972252	23.852318007	26.5621081456	29.2827536797	
3500 2.5 -2.5 6.68897099561	6.86071325002	7.30508659993	8.01124523824	8.92609585461	11.0273084288	13.3677172651	15.828511781	18.387576095	21.0164028066	23.6779936762	26.3535560981	29.0519456319	
3500 2.5 0.0 6.28207657595	6.45621481394	6.92168657134	7.7163351735	8.83331341963	11.9086822346	15.5518652698	19.0798811961	22.6634065006	26.7404551324	31.8203100661	38.622943597	46.5160148972	
3500 2.5 0.2 6.7443294929	6.95188254968	7.51371735707	8.50283722945	9.95614474061	14.1194157088	18.6939974741	23.225746018	28.9201339449	42.3834180403	56.2498487146	60.7944022011	63.946897578	
3500 2.5 0.5 76.1163965157	76.113998846	76.1241170855	76.1469665513	76.2162468508	76.4442557849	76.7801666579	77.1902531403	77.6836068844	78.2749533742	78.9431290896	79.6433596443	80.3476650439	
3500 3.0 -0.5 6.39284442497	6.58849396064	7.1017153721	7.96005407642	9.13387718077	12.1639961177	15.5085303135	18.6547055614	21.7264631541	24.930279319	28.3509223314	31.9886499506	35.7696136784	
3500 3.0 -1.0 6.9224395849	7.12812603353	7.65906190037	8.52834570237	9.67834360277	12.4304998764	15.3850782954	18.2729380805	21.1460613299	24.0741296416	27.0522485048	30.0679988606	33.113192719	
3500 3.0 -1.5 7.26561578584	7.4736936549	8.0071335015	8.85106316512	9.93382128846	12.4035391843	15.0627726992	17.7617679018	20.518538225	23.3313574976	26.1626681517	28.9859144336	31.8061863648	
3500 3.0 -2.0 7.48142746203	7.69123590158	8.21792077067	9.0366825698	10.0767525587	12.4012797261	14.912366049	17.4978728836	20.1685197048	22.9074029576	25.6649031397	28.4182429493	31.17386112	
3500 3.0 -2.5 7.82984498323	8.02833706546	8.54452157292	9.32403487938	10.3308789708	12.5809360833	15.0297765022	17.5527033624	20.1509935757	22.8103828792	25.5005800604	28.2026222909	30.9192779309	
3500 3.0 0.0 6.16922279472	6.3717683443	6.90987751117	7.83205634786	9.1441151943	12.7989278996	16.8289187819	20.5345326915	24.3926652181	28.9750976694	34.8166511215	41.877410491	48.2956650894	
3500 3.0 0.2 6.39502000533	6.62169046416	7.23072369435	8.30791437892	9.9207489636	14.6318681208	19.4174676919	24.0652070391	30.085230133	41.6752911525	52.3054961462	57.3029196409	60.7896962659	
3500 3.0 0.5 7.84923234085	8.26018968936	9.58759674264	24.7146027046	69.2878166999	69.7253729762	70.3822022932	71.1686706088	72.0643965708	73.0641565907	74.1324328509	75.215443319	76.2843358515	
3500 3.5 -0.5 7.0025304559	7.22562273154	7.8118935008	8.80217183023	10.1574537524	13.5555118538	17.0534717367	20.3042974231	23.5383467889	26.9186242856	30.4500398759	34.0707825481	37.6829474186	
3500 3.5 -1.0 8.12245541582	8.36422241092	8.99267234469	10.0077957069	11.3298737808	14.3051259975	17.326747918	20.2650634541	23.2144480994	26.2015632631	29.1943015034	32.176297729	35.1412232803	
3500 3.5 -1.5 9.34890469241	9.58437717521	10.188229567	11.1288110606	12.297692632	14.8469845515	17.5277109897	20.2393891756	23.0124897063	25.8121012899	28.6000124948	31.3593690266	34.1048024198	
3500 3.5 -2.0 10.3144493	10.5444490093	11.1122699324	11.9733933121	13.0509024132	15.3863859154	17.8845487002	20.4538740004	23.0978545716	25.785577591	28.4749852392	31.1541105846	33.8290999238	
3500 3.5 -2.5 11.3906692967	11.5991567978	12.1216361235	12.9094147409	13.9300334685	16.0910610041	18.4447517425	20.8671955964	23.3630294363	25.9156301557	28.4943648574	31.0834719854	33.6768532374	
3500 3.5 0.0 6.50438272695	6.72568315049	7.31433127166	8.33314907883	9.80037417023	13.8131716518	17.9441848268	21.7349626063	25.766987879	30.5206803277	36.1531921332	42.0952750597	47.3316956489	
3500 3.5 0.2 6.56456772736	6.79853074038	7.42903763471	8.54623752122	10.2180562561	14.9366331424	19.5358110215	23.9366062438	29.2637527234	36.9114358719	45.8285946498	51.8967185388	56.086628133	
3500 3.5 0.5 7.421744434	7.75538630796	8.72562224044	10.8752606113	16.0964532516	25.933628214	60.9193710229	62.7886255266	64.584645957	66.3386962062	68.0341835716	69.6520155599	71.1836325532	
3500 4.0 -0.5 8.33729466011	8.62737614543	9.39974362674	10.7111784654	12.4915671197	16.3711249079	19.9364326749	23.3156850227	26.7399139617	30.2394133381	33.7271029764	37.1288039393	40.3970974022	
3500 4.0 -1.0 12.1450328302	12.4741652721	13.2741999174	14.4599371986	15.8541895177	18.7032743907	21.5939177111	24.5001345718	27.4117209019	30.2960261387	33.1184481216	35.8794842669	38.5901073397	
3500 4.0 -1.5 15.5540358101	15.7667136192	16.2816520966	17.0665253948	18.0622629106	20.2869518369	22.7606328345	25.3330134611	27.9442502597	30.5468357832	33.1138909357	35.6479823548	38.1645813796	
3500 4.0 -2.0 17.9805715913	18.1272742969	18.5044054697	19.1061876693	19.9026195065	21.7589448385	23.9136545031	26.2030307503	28.5737064296	30.9822178763	33.3935599258	35.7991807808	38.2047339745	
3500 4.0 -2.5 20.3369629596	20.4629829186	20.7566778822	21.2205535721	21.8597300685	23.3935336262	25.2245248463	27.2185119839	29.3266878052	31.5125220998	33.7371657215	35.9836653738	38.2470614202	
3500 4.0 0.0 7.01689660267	7.26694395495	7.93703025244	9.11817946527	10.8476579938	15.3486521052	19.5722595421	23.5195982637	27.8053870725	32.6759776114	37.8537766632	42.7529265003	47.0291712329	
3500 4.0 0.2 6.92051801537	7.17569049222	7.86456454332	9.1039826589	10.9881635963	16.0354149438	20.6140336719	25.0881148808	30.4427784494	37.1523068572	43.8693623999	49.1051301904	53.1412739989	
3500 4.0 0.5 7.41021119857	7.73322766621	8.65236019603	10.5626984349	14.332787825	21.9244335436	30.141643245	50.8420345415	55.4620905024	58.662453828	61.3048444538	63.6178029064	65.7008632505	
3500 4.5 -0.5 15.5357513544	16.0733511691	17.2374901962	18.7206341052	20.2958882221	23.4833729033	26.7469562527	30.0274451628	33.2486900401	36.3512699025	39.300209344	42.1074526726	44.7966327104	
3500 4.5 -1.0 23.9679942802	24.1237360713	24.5094580746	25.1221978446	25.936480604	27.8868261323	30.1293948954	32.4713091154	34.8400478504	37.2034432764	39.5403560795	41.8536734577	44.1555464371	
3500 4.5 -1.5 27.8864123335	27.9866751918	28.2474838702	28.6543018763	29.2160244484	30.6187642265	32.3301228464	34.2059838523	36.1807826817	38.2147735775	40.2792522117	42.3655280833	44.4782330898	
3500 4.5 -2.0 31.3346112523	31.400704723	31.5758897175	31.8645432342	32.2731775116	33.3232276742	34.663447995	36.1901707658	37.8535199013	39.6153016026	41.4422176158	43.3201320633	45.249212236	
3500 4.5 0.0 8.17520367715	8.50842937021	9.43742723943	11.2186940574	13.8039355344	18.9818239377	23.2842730679	27.6345014512	32.3098510547	37.0199151275	41.3459863872	45.1650510074	48.5408400406	
3500 4.5 0.2 7.63750999162	7.94462416318	8.79059271483	10.3918125261	12.9371943504	18.5956067925	23.2588841528	28.1460951957	33.8158041045	39.6518289003	44.6511185419	48.72943546	52.1541064484	
3500 4.5 0.5 7.63319430624	7.97015423412	8.93269347326	10.9402681894	14.6788068771	21.5239609155	27.8159393856	37.9540780126	47.0821714197	51.9977283559	55.5362944847	58.4396382569	60.9654748341	
3500 5.0 -0.5 33.686595872	33.7831294523	34.0869163605	34.5305392186	35.1911553282	36.7788546535	38.6563590052	40.6677275813	42.7402668419	44.8390629233	46.9368939861	49.0291564639	51.1203351063	
3500 5.0 -1.0 39.3673592289	39.4246367458	39.5751260772	39.8219790688	40.1703457429	41.0837150873	42.2706913447	43.6456383124	45.1616011848	46.7890177702	48.4950742113	50.2649214603	52.0956108372	
3500 5.0 -1.5 43.5386274533	43.5896157552	43.6957988525	43.8711305833	44.126439102	44.8011398821	45.7046437081	46.7871403999	48.0191621249	49.3774089622	50.8358943148	52.3823438631	54.0125244923	
