3500 0.5 -1.5 5.75118348126	5.88515226579	6.24236408234	6.84041205082	7.62840266922	9.53701323645	11.7033339708	14.0085124314	16.4196458494	18.9038902259	21.4043574726	23.8696266552	26.2975688909	
3500 0.5 -2.0 5.63550533023	5.77787827547	6.15807150605	6.78776751836	7.60863131168	9.54221138717	11.6890652393	13.9599652942	16.3434215764	18.8092342625	21.2970633787	23.7603285401	26.19861623	
3500 0.5 -2.5 5.53706001837	5.6897890854	6.09731820434	6.76245603432	7.62532282096	9.61097921575	11.77983894	14.0608311765	16.4619930867	18.9362056009	21.4250090429	23.8965719559	26.3466169414	
3500 0.5 0.0 5.81675657191	5.96959366556	6.37351301506	7.05128864834	7.97192530989	10.3997386151	13.3427130513	16.3675108984	19.3523144314	22.4066901898	25.6311750599	29.1145252288	32.9492288564	
3500 0.5 0.2 6.04228923506	6.21266580617	6.66467245086	7.42840109164	8.48059294551	11.3147139852	14.731219192	18.1480017182	21.5500633742	25.1620099429	29.1767778817	33.8325967411	39.3250306527	
3500 0.5 0.5 7.07683642594	7.32425270188	7.9997519205	9.21753817995	11.072786794	16.4415918249	21.965662457	28.125492894	39.9917078896	54.814214865	59.5133963958	62.7356872004	65.3174589927	
3500 1.0 -0.5 5.6804525031	5.81559497213	6.17326183078	6.77044938933	7.57329357494	9.64488878622	12.1398896549	14.7803728398	17.4337901022	20.1151085506	22.8503428574	25.6509789568	28.5341841385	
3500 1.0 -1.0 5.79365253415	5.92454527925	6.27268003207	6.85591769191	7.63387943649	9.58229454295	11.8579030295	14.2805640096	16.7769773041	19.3279219379	21.8979250754	24.4499221692	26.9849806456	
3500 1.0 -1.5 5.7917214134	5.92755682964	6.28992330602	6.89326096797	7.68539301505	9.60008068163	11.7737052191	14.089589356	16.5096890275	19.008531306	21.5288058171	24.0218793379	26.4737263373	
3500 1.0 -2.0 5.70314611265	5.84746925401	6.23346099333	6.86836294605	7.6933095331	9.63198071961	11.78735739	14.0690578427	16.462299785	18.9381186816	21.4406755138	23.9248966454	26.3849380027	
3500 1.0 -2.5 5.61280690462	5.76798082718	6.1813366329	6.85282660673	7.72070243943	9.71345173318	11.8922639655	14.1889079911	16.5978658483	19.0783204075	21.5850317122	24.0696451311	26.5471170844	
3500 1.0 0.0 5.8186467027	5.98070612652	6.40810624247	7.12376607438	8.0991313736	10.6958086427	13.8578255197	17.0741353872	20.2592155949	23.5918495	27.2335364695	31.3597318437	36.1614343896	
3500 1.0 0.2 6.15124169317	6.33800646701	6.83381759511	7.67579994405	8.85103017117	12.0827846565	15.9477436784	19.7539916941	23.6863466732	28.1932995697	33.8759808396	41.7267116348	50.0234851544	
3500 1.0 0.5 7.92596669133	8.27622862923	9.29942402761	11.52604915	16.477550658	32.0540575563	67.3195721089	68.503388333	69.7284015542	70.9884020697	72.2549217058	73.4922751032	74.68144625	
3500 1.5 -0.5 5.05942755009	5.22234267108	5.64895735644	6.34331137549	7.25512868065	9.56130177319	12.3108870119	15.1545627983	17.9341399239	20.7176191534	23.5959230808	26.6277671822	29.8508685984	
3500 1.5 -1.0 5.20491568759	5.36281619916	5.77949124796	6.46177154937	7.35169825005	9.51684260101	11.9886337882	14.562344799	17.1554356101	19.7750134674	22.4186789859	25.0726164263	27.7419804401	
3500 1.5 -1.5 5.25342057313	5.4190434269	5.85589506048	6.56942575115	7.48501195366	9.61589047389	11.9611358594	14.4101752716	16.9294805007	19.5126790099	22.1149680782	24.6895440382	27.2422652219	
3500 1.5 -2.0 5.20144891967	5.37742579281	5.84138792695	6.59255151026	7.54525826778	9.69496640257	12.0120092447	14.4238336593	16.923143726	19.496022968	22.0893775454	24.6647133805	27.225094094	
3500 1.5 -2.5 5.11453826815	5.29984484866	5.78942847227	6.57341384995	7.56275817841	9.74526370418	12.062604076	14.464530758	16.9581151339	19.5160412911	22.0945949916	24.6586528117	27.2267188896	
3500 1.5 0.0 5.21750318825	5.41126004526	5.91837359412	6.75070026603	7.87224823799	10.8840299428	14.5526722099	18.1412522067	21.6711933206	25.5260373663	30.1181609545	36.0745146667	43.7952089338	
3500 1.5 0.2 5.57026625892	5.79556272264	6.38958383307	7.38826619386	8.79700013617	12.8661710289	17.6443569324	22.1997389904	27.4355722394	35.9405658115	53.8358607246	59.7016931143	63.2809321226	
3500 1.5 0.5 76.7824998823	76.7666549787	76.7363147266	76.71286156	76.7321896075	76.8904295607	77.1624213369	77.5038537625	77.9306227968	78.4667127769	79.092869744	79.7627808937	80.4452233255	
3500 2.0 -0.5 5.14020112648	5.31063710473	5.75557161632	6.47605469613	7.42113358957	9.8160502741	12.6657561987	15.5764758805	18.4057327022	21.2512606907	24.2160830966	27.3639481698	30.730872484	
3500 2.0 -1.0 5.36530543525	5.53512105398	5.97972926333	6.70148513358	7.63999320317	9.91728510922	12.5059729746	15.1699549662	17.8391351146	20.5369029783	23.2645182786	26.0103993843	28.7829320187	
3500 2.0 -1.5 5.46592147027	5.64695617212	6.12021945658	6.88156808119	7.85379274301	10.1015967902	12.5706378668	15.1277220696	17.7493336027	20.431078169	23.1291008937	25.8067888303	28.4695545233	
3500 2.0 -2.0 5.39639492222	5.58615537246	6.08244073887	6.87464874615	7.87253607651	10.1066367132	12.5157138464	15.0140877899	17.5952139536	20.2478731687	22.9213131867	25.5829096952	28.242326836	
3500 2.0 -2.5 5.33362985533	5.52995111114	6.04367203724	6.85299493385	7.86865086901	10.0972623647	12.4723383615	14.9330788899	17.4799974753	20.0917688872	22.7243361551	25.3548382255	27.9947173371	
3500 2.0 0.0 5.25376356315	5.45410839421	5.97694195191	6.83337252408	7.98906240195	11.1105096345	14.8925987043	18.5487103325	22.1778812752	26.2365235219	31.2590013761	38.1352357698	46.6983293418	
3500 2.0 0.2 5.61820444158	5.85216774564	6.46852568776	7.50649606044	8.98264041893	13.3082354914	18.2820363442	23.0656629585	29.0194595563	48.8578296369	58.5485546242	62.5474801491	65.4403739826	
3500 2.0 0.5 78.3616994107	78.343143071	78.3086624609	78.2759085403	78.2859818141	78.4115338538	78.6433149253	78.9248232059	79.284758928	79.7527555931	80.3062231339	80.9051300442	81.5179269982	
3500 2.5 -0.5 5.29726231752	5.47899149095	5.95185577421	6.7153630563	7.7188447211	10.2698671378	13.2795601983	16.2923056834	19.2072860504	22.1582384389	25.250406382	28.538877874	32.0427582836	
3500 2.5 -1.0 5.63566525089	5.82559575231	6.31542879838	7.10704750793	8.13428283646	10.6100806143	13.3826049413	16.1820305973	18.9722400255	21.7960634711	24.6492743171	27.5228964008	30.4296756753	
3500 2.5 -1.5 5.73879358125	5.93663790823	6.44897231501	7.26547197133	8.30060207989	10.6729723316	13.257743411	15.9049940741	18.6074747909	21.3740376071	24.1508629536	26.9131981085	29.6839307847	
3500 2.5 -2.0 5.6996637514	5.90889215574	6.44091143415	7.27431184943	8.3188257159	10.6330141843	13.116772265	15.6725900346	18.3090490556	21.0141372734	23.7470363008	26.4703026234	29.1995731024	
3500 2.5 -2.5 5.78082256755	5.98999124674	6.53093205584	7.36330637502	8.40370904683	10.683510675	13.1235571536	15.6421591869	18.2357699472	20.8876925858	23.5687443047	26.2541755985	28.9603824256	
3500 2.5 0.0 5.29924868823	5.50426551801	6.03805155083	6.91027212679	8.08702664459	11.2649670736	15.0725200328	18.7156262446	22.3376592855	26.406116235	31.4346921748	38.1530554142	46.1053569343	
3500 2.5 0.2 5.60312900754	5.83812832889	6.45557012926	7.49041864484	8.95387653559	13.2008168962	18.0469473139	22.6668064933	28.2442271855	39.8003005845	55.7575189583	60.5373765309	63.7764248118	
3500 2.5 0.5 7.3044050885	7.75771333812	76.1186619358	76.1038366308	76.1523529489	76.3704914266	76.7170867558	77.1208466326	77.6105444688	78.2053220432	78.881798332	79.5919011282	80.3045748344	
3500 3.0 -0.5 5.30179021184	5.54301190294	6.15638794441	7.12528623093	8.38754235296	11.5788753812	15.100796303	18.3570570984	21.4790232074	24.7068836744	28.1424171256	31.7936420097	35.5897051876	
3500 3.0 -1.0 5.8160450635	6.06791053246	6.70675258205	7.70350565847	8.97364124149	11.9313787934	15.0385176638	18.0143276339	20.9354214711	23.8938035078	26.8947124944	29.9274726478	32.9858730658	
3500 3.0 -1.5 6.1439658048	6.40525261077	7.06129138146	8.06219253638	9.28841650946	11.9698247145	14.7582413596	17.5302293053	20.3300646484	23.1758452615	26.028847433	28.8668554845	31.7034565934	
3500 3.0 -2.0 6.36231592284	6.62584306143	7.28735304696	8.27233202128	9.46652236003	11.9981561687	14.6273814339	17.2801201896	19.9910452235	22.7601142069	25.5398288642	28.308710077	31.0760501399	
3500 3.0 -2.5 6.74141833606	6.99815325656	7.6389752064	8.58025128572	9.737482915	12.183083439	14.7470347138	17.3360469459	19.97559608	22.6633494393	25.373708085	28.0924884941	30.8168061727	
3500 3.0 0.0 5.01950234937	5.26490301801	5.8965422636	6.90977635393	8.27225254483	12.0324979003	16.3009717579	20.1332796156	24.0190507234	28.5758050832	34.362137398	41.4321983829	47.9791245964	
3500 3.0 0.2 5.13606243576	5.40169847117	6.0905743546	7.22196755235	8.81872221466	13.611890477	18.7487912616	23.4788458689	29.3524631045	40.2676993606	51.7914713168	57.0310839117	60.6104652798	
3500 3.0 0.5 5.93159414714	6.30211118286	7.32571589255	9.47279252695	69.1705655403	69.5901614551	70.2594661364	71.0513769894	71.9526163415	72.9658949141	74.0471992812	75.1456492534	76.227644986	
3500 3.5 -0.5 5.79973897951	6.06972249151	6.7551608991	7.84586545325	9.29320113283	12.9104398503	16.6209002717	19.9837022982	23.2683482789	26.678170626	30.2334300146	33.8768329178	37.512020832	
3500 3.5 -1.0 6.83780979221	7.13152321575	7.8718341547	9.03016540017	10.5015332869	13.7533526124	16.9510372916	19.9816591681	22.9828595443	26.0067258324	29.0274283342	32.030685959	35.0124512346	
3500 3.5 -1.5 8.04329382047	8.34564229948	9.09880539299	10.2194258814	11.5670215339	14.3669079591	17.1833029857	19.977925897	22.801166585	25.6407376834	28.4534228887	31.2327466397	33.9933264244	
3500 3.5 -2.0 9.08213395513	9.37718883656	10.0949057195	11.1372566856	12.3802683269	14.9436245238	17.5646575711	20.2052336709	22.8965934874	25.6197007415	28.3349161061	31.0332791881	33.7226616038	
3500 3.5 -2.5 10.2470904876	10.5242691344	11.1756133311	12.1232773057	13.2795738672	15.6609429098	18.1325755799	20.6246040079	23.1666167813	25.7507846734	28.3538589091	30.9613503547	33.5688693211	
3500 3.5 0.0 5.28272207616	5.54945182354	6.23085339574	7.3306842783	8.83441614394	12.9934887271	17.4076573252	21.319011802	25.3765517684	30.1169534344	35.7444722352	41.7453037113	47.0720746156	
3500 3.5 0.2 5.27494090988	5.55016585763	6.2609334509	7.42879592739	9.08280725462	13.9461635948	18.9022960288	23.3977338785	28.6681216024	36.1488693171	45.2508653527	51.5721157813	55.875789187	
3500 3.5 0.5 5.74411516449	6.08328318345	6.99276589202	8.6771950822	12.0643900672	23.5455962978	60.5889049406	62.5353702608	64.3800587146	66.1744770138	67.9023741743	69.5469080394	71.0991638441	
3500 4.0 -0.5 6.85209314805	7.18130611051	8.0273020687	9.42393819597	11.3316913777	15.6423968884	19.4628973565	22.9518835752	26.4357163259	29.9802071871	33.5064263669	36.9414996149	40.2378144606	
3500 4.0 -1.0 10.3362169955	10.7643601605	11.787926185	13.2785289532	14.9431448895	18.1320205287	21.1831973764	24.1856244436	27.1602300348	30.0903036726	32.9464973552	35.733059557	38.4632078076	
3500 4.0 -1.5 14.4272082165	14.6998447532	15.3424813357	16.2679611942	17.4031713484	19.8182799613	22.4030098609	25.0534546914	27.7192551245	30.3630350323	32.9599724316	35.5167434102	38.0491990133	
3500 4.0 -2.0 17.2005492532	17.3707070246	17.81430475	18.4884852547	19.368251938	21.352450543	23.5944580079	25.9490793877	28.366348397	30.8100922065	33.2479479742	35.674043718	38.0955417271	
3500 4.0 -2.5 19.780625984	19.9073877066	20.2301441901	20.7340873256	21.4257569221	23.0441318605	24.9431685867	26.9858080265	29.1333242069	31.3480411174	33.5957276178	35.8600876124	38.1385598223	
3500 4.0 0.0 5.68316128793	5.97844043136	6.73048029101	7.96657077711	9.71607282218	14.4643290483	19.0150205435	23.0740446719	27.3880160026	32.2764756041	37.5015805279	42.473781265	46.8157121075	
3500 4.0 0.2 5.55700069223	5.85129911555	6.61312931609	7.87962877185	9.71560142317	15.027238002	19.982900142	24.540164721	29.8655243458	36.5611004329	43.426803425	48.8139423362	52.9369650383	
3500 4.0 0.5 5.77918088614	6.11714340632	7.01171425398	8.63208930899	11.5584924541	20.4868432562	28.3132943145	49.9304350051	55.0546093467	58.3976989922	61.112032216	63.4715481846	65.5873674383	
3500 4.5 -0.5 11.783249464	12.7213512283	14.8617977622	17.1650961873	19.2298058641	22.8042110741	26.2475571387	29.641068729	32.9441723838	36.1077756967	39.1015716828	41.9422238352	44.6565694116	
3500 4.5 -1.0 23.20092996	23.3862070106	23.8094782709	24.4867041541	25.3722742545	27.4378192544	29.7742934161	32.1906789633	34.6121890855	37.0163481155	39.3827855769	41.7185332838	44.0375814535	
3500 4.5 -1.5 27.4144267575	27.539787099	27.8020215671	28.2331060328	28.8255523104	30.2874970118	32.0550026615	33.9764420884	35.9888347356	38.0527206399	40.1393561894	42.2432958431	44.3702070879	
3500 4.5 -2.0 31.0087562642	31.0820290563	31.2643958234	31.5636949185	31.9878728807	33.0681896269	34.4415789487	35.9973502164	37.6869527052	39.4703328768	41.3146878155	43.2067280164	45.1474801652	
3500 4.5 0.0 6.51860000708	6.87620820411	7.80872190008	9.45850868546	12.0567457031	18.0356722174	22.6605666304	27.1088258089	31.8516952345	36.6474706736	41.0580918208	44.9433460512	48.3662757889	
3500 4.5 0.2 6.08331401706	6.41849626586	7.29279963636	8.81337608489	11.1969498547	17.5564253321	22.573156028	27.5283084446	33.2335557176	39.1885639909	44.3226539605	48.4932121758	51.9760185878	
3500 4.5 0.5 5.9637452616	6.31604433435	7.24305734749	8.9363979865	12.0127469456	20.2663485142	26.6910420935	36.378707723	46.4046175733	51.6332315884	55.293761357	58.2625936989	60.8291638231	
3500 5.0 -0.5 33.126119997	33.2428341583	33.5055868281	34.047352125	34.6909853381	36.3938175104	38.3427673118	40.4106177063	42.5267506466	44.6595748651	46.7833560355	48.8960022325	51.0034926122	
3500 5.0 -1.0 39.0887950507	39.1521375695	39.3050989529	39.5613910185	39.9214284417	40.8591049429	42.0663190264	43.4628320686	45.0037567068	46.648648133	48.3692193849	50.1520205015	51.9934678898	
3500 5.0 -1.5 43.3567671324	43.3977804497	43.508175684	43.6872567398	43.9466918995	44.6322473342	45.5485372492	46.6437460565	47.8889687951	49.2587988661	50.7281059904	52.2828020118	53.9206928576	
3500 5.0 -2.0 45.5959215703	45.6286838014	45.7191789875	45.8641372055	46.0769014162	46.6404555224	47.4056689918	48.3309473518	49.3969609006	50.5867473177	51.8803802538	53.2673326491	54.7484293886	
3500 5.0 0.0 9.89537285654	11.4147043104	19.3655038126	21.7187400755	23.9119421198	28.1897477158	32.5922730517	36.7587760128	40.4802755902	43.7895789108	46.7656890875	49.4967914152	52.0486410462	
3500 5.0 0.2 7.51567682173	8.02151202588	9.49194052244	13.924411177	19.4325373607	24.9817523593	30.3311389596	35.7863245375	40.5858507841	44.5787578209	47.9622398403	50.9374546194	53.6312240928	
3500 5.0 0.5 6.54858869491	6.95569400077	8.06894649862	10.4082484905	16.1866119698	23.8437225762	30.8538709975	39.3141718916	45.4511570949	49.6957650551	53.0417606159	55.8932819858	58.4310253261	
3750 0.0 -0.5 5.96041902769	6.09266322006	6.44557821828	7.04826482453	7.85354801385	9.84281195006	12.0986406447	14.4742024069	16.9044751563	19.3551730542	21.7765081285	24.1526266907	26.4997034991	
3750 0.0 -1.0 5.8091719463	5.94359986274	6.30252335292	6.91101802048	7.71879469649	9.68225594936	11.8897261771	14.2224213884	16.6420508257	19.1022268099	21.5467585013	23.9458199561	26.3089356526	
3750 0.0 -1.5 5.69308221514	5.83281094648	6.20581968591	6.83170958976	7.65629523673	9.62085521979	11.7991156258	14.0947986142	16.4844413977	18.9304122264	21.3779588492	23.7970280591	26.1919719987	
3750 0.0 -2.0 5.63020715471	5.77813081293	6.17357826999	6.82575037186	7.68241192448	9.6826905917	11.8717264984	14.1687145871	16.5650815824	19.0221228393	21.4904371742	23.9336013868	26.3681706201	
3750 0.0 -2.5 5.58531131968	5.74308091377	6.16946469152	6.8614981925	7.77930285127	9.88041205216	12.1616660531	14.5608445954	17.0749563394	19.6286888699	22.1507831845	24.6317966834	27.0819218724	
3750 0.0 0.0 6.11421091665	6.24812582132	6.60499693094	7.2159887584	8.03541938357	10.0804580791	12.4050257518	14.8173309371	17.2494100107	19.6802771593	22.0888086991	24.4666915785	26.8294734225	
3750 0.0 0.2 6.16514647934	6.2999601389	6.65934933241	7.27366563604	8.09812620775	10.1644308928	12.51363769	14.9367590116	17.3641957322	19.786186707	22.1924506016	24.5789150019	26.9596835247	
3750 0.0 0.5 6.2287708038	6.36804652469	6.73773063836	7.368497258	8.21491434342	10.3440034271	12.7625041653	15.2301378282	17.6782303418	20.1173656844	22.55406556	24.9927518284	27.4462197672	
3750 0.5 -0.5 5.97376867591	6.10524839077	6.45750070619	7.05732011051	7.8571733149	9.83358120164	12.0816574742	14.4553978797	16.8998275163	19.3717810668	21.8225531305	24.2241159	26.5912953679	
3750 0.5 -1.0 5.83619301793	5.97070177089	6.32928601108	6.93538739088	7.7372338462	9.68282238282	11.8729363581	14.1957411094	16.6174339258	19.0916477997	21.5569331815	23.9742964535	26.3564379901	
3750 0.5 -1.5 5.72686345371	5.86630626941	6.23864786684	6.86113837957	7.67798802222	9.61984812896	11.7755613441	14.0565622132	16.4411111961	18.8930384359	21.3529363475	23.7798165552	26.1646879517	
3750 0.5 -2.0 5.66845624629	5.8155289215	6.20786592411	6.85366172319	7.69884179603	9.67109085869	11.8356570673	14.1143755007	16.4940636103	18.9442812717	21.4089370992	23.8559014625	26.293248068	
3750 0.5 -2.5 5.63225070953	5.78831014882	6.20706523173	6.88796674599	7.78734781952	9.84760082956	12.0945726354	14.4589049452	16.9341395446	19.4565152885	21.9675472806	24.4414116651	26.8909673017	
3750 0.5 0.0 6.0884310329	6.22182548757	6.57742514266	7.18433589831	7.9991197975	10.0414244019	12.3791979387	14.81521352	17.2762489778	19.7401392194	22.1836668667	24.5962358234	26.9933632847	
3750 0.5 0.2 6.1191750468	6.25375432183	6.61219024297	7.22367124804	8.0453965002	10.1182538664	12.4959581935	14.957225563	17.4234229595	19.8847167202	22.3313728594	24.7599000459	27.185311381	
3750 0.5 0.5 6.15249040049	6.29188430536	6.66282512099	7.29377397758	8.14340366975	10.2994328892	12.7775640095	15.3134196235	17.8243737119	20.3240515882	22.824964398	25.3367833018	27.8765689704	
3750 1.0 -0.5 5.993706552	6.12691022245	6.48142379463	7.08224369789	7.88218456884	9.85839990073	12.1126464817	14.4988233059	16.963452812	19.4669485774	21.954206764	24.3918260455	26.7914371003	
3750 1.0 -1.0 5.8813010232	6.01718776304	6.37890175899	6.98721177198	7.78842027865	9.72665750591	11.9097654048	14.2333599097	16.6661857302	19.1655956637	21.6623756871	24.1116470095	26.5168110984	
3750 1.0 -1.5 5.784139985	5.92440300798	6.29937666679	6.92314051401	7.7372337773	9.66536364804	11.808018002	14.0821783891	16.4706152234	18.9362666589	21.4179434264	23.8669081268	26.2847569215	
3750 1.0 -2.0 5.72593239913	5.87392153747	6.26743091706	6.9130402777	7.75293122878	9.70734041797	11.8572162853	14.1225447144	16.4973643702	18.9522973317	21.4250123578	23.883830526	26.3216804121	
3750 1.0 -2.5 5.69363111312	5.85005151128	6.26857548631	6.94378459276	7.83023694619	9.86189131034	12.0818258937	14.4182087645	16.8709819025	19.3740248481	21.8766524735	24.3528549477	26.8206821814	
3750 1.0 0.0 6.05162813351	6.18610466282	6.54403335065	7.15259123145	7.9701486018	10.0289950545	12.4021952863	14.8794289387	17.3813604499	19.8898744812	22.3837079045	24.8525367722	27.3114856842	
3750 1.0 0.2 6.05534770224	6.19127301139	6.5529269593	7.16713205489	7.9943760039	10.093034348	12.5219524183	15.0403114297	17.5602198378	20.0769934747	22.5863702385	25.0879796635	27.5981618975	
3750 1.0 0.5 6.06251141823	6.20477876109	6.58274520417	7.22336172679	8.08825318756	10.3013072907	12.8718504647	15.5005656704	18.0944120699	20.6803058011	23.2837387996	25.9238483283	28.6234828927	
3750 1.5 -0.5 5.38401798447	5.54308863489	5.9644461691	6.66703207809	7.58332428913	9.77405610851	12.1961779452	14.7058933892	17.2575164592	19.8302739639	22.3861598717	24.9007387564	27.388942356	
3750 1.5 -1.0 5.31609057787	5.47788503739	5.9062742884	6.61486562984	7.52830932107	9.65284439689	11.9639950337	14.3808359704	16.8902590792	19.4567345135	22.0288248673	24.5456423762	27.0225828234	
3750 1.5 -1.5 5.24337023662	5.4099821841	5.85059194766	6.57205613611	7.49258992033	9.58319033766	11.8286603143	14.1769367978	16.629651418	19.1589839885	21.7041222218	24.2146481204	26.6906344312	
3750 1.5 -2.0 5.20459762579	5.37771758568	5.83505939067	6.57357244112	7.51118947068	9.60918481877	11.8398371601	14.1614014771	16.5789175924	19.0747300252	21.5938741842	24.1156565617	26.5982627774	
3750 1.5 -2.5 5.18772172725	5.36799880284	5.84587095408	6.6094393751	7.58407185547	9.73635879598	12.01351859	14.3745623594	16.8330941436	19.3476653571	21.870589803	24.3856754217	26.8872489796	
3750 1.5 0.0 5.35195451827	5.51319234688	5.93733252869	6.6442701946	7.57864568901	9.88021057942	12.4788267953	15.1248186655	17.7336922308	20.3210744286	22.9024761679	25.4896148178	28.1044736619	
3750 1.5 0.2 5.3266557056	5.48919038521	5.91826311021	6.63201962973	7.57884946797	9.93536156083	12.6193153251	15.3317454775	17.9763001875	20.5915249056	23.2183004369	25.884754782	28.6174621665	
3750 1.5 0.5 5.33117236641	5.50209894666	5.95238047232	6.70126253714	7.70039888614	10.2374919683	13.1541007489	16.0473138524	18.8240463705	21.58031756	24.4003836716	27.3440467933	30.4559930207	
3750 2.0 -0.5 5.53010261304	5.69710010836	6.13737878452	6.86347638584	7.80688629078	10.0585831626	12.5543695362	15.1267581785	17.7299306421	20.3530073387	22.9650329021	25.5456865171	28.1097363866	
3750 2.0 -1.0 5.52924105894	5.70002268517	6.14886591817	6.88214049294	7.81824854022	9.98104219129	12.334657573	14.7918440347	17.3395565604	19.9489009006	22.5559971843	25.1232660116	27.6421581167	
3750 2.0 -1.5 5.48436526366	5.65988674085	6.12133091477	6.86555933882	7.80404276287	9.92145467869	12.1960475754	14.575682762	17.060216715	19.625253248	22.2085186624	24.7605017839	27.2810743216	
3750 2.0 -2.0 5.46976965394	5.65255072973	6.13098485609	6.8967290969	7.8490095034	9.97209517426	12.2368129922	14.596097613	17.0556296229	19.5901088146	22.1527032619	24.7091262274	27.2587450466	
3750 2.0 -2.5 5.4096249761	5.59828108746	6.09307836583	6.87619386394	7.85970740364	10.0270613413	12.3336982367	14.7379805388	17.2257547227	19.7769569551	22.3383439758	24.8947293215	27.4602626976	
3750 2.0 0.0 5.39883760899	5.56697427924	6.00916364111	6.73967371758	7.70314042976	10.0894464672	12.8020428273	15.5425021617	18.2248766553	20.8913017505	23.5756127325	26.2994590705	29.0872850546	
3750 2.0 0.2 5.34886105462	5.51966253841	5.96779424393	6.70863864087	7.68890529707	10.1496280757	12.9716804444	15.7968017167	18.5318988096	21.2510260466	24.0188653321	26.8776641392	29.859778716	
3750 2.0 0.5 5.35561970529	5.53688581867	6.01244253205	6.79968374394	7.85316005295	10.5647268929	13.7030671036	16.7679513461	19.7016539755	22.6585504106	25.7574505802	29.0868844	32.7122654932	
3750 2.5 -0.5 5.78731511752	5.9670191411	6.43924177326	7.20959061802	8.2061125243	10.5799914333	13.2012641463	15.8731307233	18.5544663166	21.2486205593	23.9311305754	26.5905995739	29.2462976375	
3750 2.5 -1.0 5.89389279378	6.08001092879	6.56486407088	7.34494302671	8.32969168985	10.5836198733	13.0272336226	15.5626067982	18.1769218825	20.8475310514	23.5094298353	26.1258767986	28.7101056805	
3750 2.5 -1.5 5.87967067043	6.07262918132	6.57111522012	7.3605544982	8.3435481695	10.5355382103	12.8885436452	15.3423161721	17.8966205089	20.5293669307	23.1752144908	25.7919798126	28.3890117512	
3750 2.5 -2.0 5.79507407319	5.99151549316	6.49761940265	7.28943133863	8.27653468221	10.449457286	12.7747470747	15.1955573399	17.7125192684	20.3043683004	22.9288066052	25.5484387456	28.1798143202	
3750 2.5 -2.5 5.74554444612	5.93946124405	6.45409733529	7.247060073	8.25088184254	10.4490868412	12.8109504274	15.2744762911	17.8309927246	20.4409876196	23.0647019057	25.7051773123	28.3292626998	
3750 2.5 0.0 5.50936422732	5.68879111439	6.15806297093	6.92812028301	7.94391967434	10.4721716541	13.346740856	16.2093559614	18.9903223374	21.7673312205	24.5918370092	27.4942748226	30.4992356159	
3750 2.5 0.2 5.42705617225	5.60951125569	6.0860852137	6.86841068757	7.90517492536	10.5300499192	13.5417359503	16.506562134	19.3614179974	22.2288480128	25.1974617871	28.3231171837	31.640875521	
3750 2.5 0.5 5.43708349564	5.63233544851	6.14223723837	6.98456027711	8.11872988444	11.0840598575	14.4986092214	17.7607275282	20.9022412836	24.1549041516	27.6814358638	31.614937969	36.0347421708	
3750 3.0 -0.5 6.13316223847	6.3826062445	7.02194323537	8.02917054521	9.29929918974	12.1947831788	15.1858831869	18.0602072844	20.8661262005	23.6633884627	26.4551587146	29.2473819462	32.0528614378	
3750 3.0 -1.0 6.45426991077	6.71109252883	7.3582338006	8.34549671957	9.54039914414	12.1336640753	14.8300955516	17.5446610472	20.2886660655	23.0567272457	25.7972967316	28.5097958227	31.2051381513	
