5500.4	5501.90
5506.2	5507.5
5512.00	5513.6
5527.1	5530.01
5568.58	5576.78
5585.36	5590.52
5593.95	5603.58
5612.61	5617.02
5621.99	5625.89
5681.50	5683.78
5687.06	5689.25
5856.26	5858.52
5884.87	5902.02
6064.82	6066.58
6100.93	6104.81
6119.94	6124.6
6135.58	6139.23
6161.00	6163.20
6167.89	6171.11
6190.52	6192.68
6229.72	6231.88
