3500 1.5 -1.5 4.76603023057	4.94898827164	5.43134038412	6.21174304699	7.19616981591	9.42692050142	11.826691893	14.3051816006	16.8456271814	19.4427915598	22.054335088	24.6367040868	27.1955526517	
3500 1.5 -2.0 4.69649988497	4.89149764707	5.40514472139	6.23071119643	7.26013359016	9.51617656119	11.8872266619	14.3360972538	16.8543697791	19.4295995922	22.0342494735	24.618256985	27.1815162245	
3500 1.5 -2.5 4.59383224176	4.79855847352	5.34167735115	6.20696103014	7.27928837273	9.57232902761	11.9422231397	14.3711613525	16.8844600551	19.4575218843	22.0363865796	24.6117319955	27.1796403297	
3500 1.5 0.0 4.62226366221	4.84402808626	5.41384829375	6.31616942378	7.48752342251	10.557356752	14.2981045472	17.9489294627	21.5040466553	25.3601826658	29.9352391253	35.8519909485	43.5550267068	
3500 1.5 0.2 4.88367431414	5.13812770143	5.7940536934	6.85150132166	8.28603487531	12.3781792221	17.28664615	21.9063850604	27.1141617758	35.3329451322	53.4514576155	59.5417445633	63.1828174546	
3500 1.5 0.5 6.27185409498	6.71619491337	76.7670427606	76.7127348634	76.7147331893	76.8595215455	77.1390282821	77.4751529866	77.8978207752	78.4344903095	79.0643163536	79.7390465664	80.4259705982	
3500 2.0 -0.5 4.61614871301	4.81151243334	5.31434952688	6.1047270306	7.10795104325	9.57844931721	12.4847425638	15.4409095665	18.2963943834	21.1548471388	24.126659317	27.2784569669	30.6471692957	
3500 2.0 -1.0 4.85878769101	5.049810861	5.54515828505	6.33444377653	7.33580056046	9.70278516412	12.3495039698	15.0513709883	17.7433161947	20.4550460506	23.1931389083	25.9466515538	28.7240710569	
3500 2.0 -1.5 4.94712674475	5.14920793284	5.6745194259	6.51153588549	7.5564787845	9.90600735306	12.4320954641	15.0220413001	17.6639635358	20.3614236887	23.0670207211	25.7507589395	28.4193956561	
3500 2.0 -2.0 4.86426487975	5.07685345811	5.63000081817	6.5048868141	7.58344328309	9.92501243558	12.3892630681	14.9185073574	17.5165669899	20.1812771052	22.8662360487	25.5351889057	28.1985129273	
3500 2.0 -2.5 4.78663597309	5.00698239559	5.58187057775	6.4797094526	7.58138857658	9.92059021801	12.3511061355	14.8392941716	17.4038871376	20.0292135165	22.6692568612	25.304402754	27.9474948854	
3500 2.0 0.0 4.63954068235	4.86923555674	5.4583280902	6.38705632518	7.59194942483	10.7689916511	14.6290367721	18.3496611009	22.0015905478	26.0562138272	31.0501474093	37.8672235605	46.4512951447	
3500 2.0 0.2 4.90836248172	5.17274321087	5.85373385978	6.94990609544	8.44575140784	12.7865949113	17.9085081689	22.7464201154	28.62350827	47.0312010847	58.3279553357	62.4258825595	65.3578760651	
3500 2.0 0.5 78.44045697	78.4024324446	78.3458788058	78.2780363517	78.2705310365	78.3891049322	78.6220436914	78.9018989606	79.2556701051	79.7239202431	80.2805347744	80.8838930499	81.5008524948	
3500 2.5 -0.5 4.74348446892	4.95245528996	5.48781833413	6.3244016661	7.38648222516	10.0138605594	13.0863320046	16.1487270774	19.0906137942	22.0545465232	25.1538994935	28.4466812383	31.9535222486	
3500 2.5 -1.0 5.08946582571	5.30324526265	5.85110147415	6.71674735452	7.80987168829	10.3805504006	13.2167316967	16.057462334	18.8710679206	21.7094875415	24.5738165547	27.4554316961	30.3679123451	
3500 2.5 -1.5 5.18216366774	5.4061037543	5.97906636509	6.8780443187	7.99033215414	10.4682421047	13.1131996776	15.7962408909	18.5203601757	21.2973858847	24.0874800786	26.8610932356	29.6307678122	
3500 2.5 -2.0 5.13324476204	5.36619925863	5.96307644598	6.88846226948	8.01791249266	10.4427526127	12.9828255461	15.5733566733	18.2281032331	20.9456841927	23.687409115	26.4194470447	29.151752226	
3500 2.5 -2.5 5.19392617282	5.43426129504	6.04813984536	6.97659552202	8.10512636078	10.4952951964	12.991836483	15.5401134748	18.156927395	20.8213397314	23.508602097	26.2026097374	28.9079080814	
3500 2.5 0.0 4.67155876286	4.90727843268	5.51010201301	6.45666705438	7.68279989093	10.9170058779	14.808724242	18.5167614555	22.1609553694	26.2243441427	31.2264867543	37.8981273532	45.8772258032	
3500 2.5 0.2 4.89096918972	5.15777656102	5.84311173542	6.93965952572	8.42633027206	12.6970234696	17.688212156	22.3650532604	27.8877729913	38.6678649356	55.4769699337	60.3962362941	63.684935137	
3500 2.5 0.5 6.09493485942	6.5271750384	7.74435523646	76.092636166	76.1198103124	76.3299049492	76.6817028436	77.0864810594	77.5732326334	78.1698693179	78.8509227468	79.5664973965	80.2840900672	
3500 3.0 -0.5 4.57170921374	4.86056370328	5.57559216621	6.6477808789	7.97758028012	11.2569006917	14.8738515838	18.1924624107	21.3419256713	24.5823455118	28.025309251	31.6830866603	35.4867660424	
3500 3.0 -1.0 5.08114924681	5.3799484078	6.11870392128	7.22298717537	8.5759455623	11.6534645319	14.8469676476	17.8720621977	20.819020603	23.7933416704	26.8058717581	29.8474067289	32.9125156771	
3500 3.0 -1.5 5.39601390748	5.70456970644	6.46651999315	7.58855487269	8.91750252153	11.7297120249	14.5918816299	17.4038963473	20.2274164275	23.0894182565	25.9535524906	28.8015264742	31.6460992845	
3500 3.0 -2.0 5.5988222475	5.91831370418	6.69672987946	7.81290603479	9.11294766359	11.7751542679	14.4727227752	17.162668497	19.8961628616	22.6803280516	25.4717234416	28.249256045	31.0213337613	
3500 3.0 -2.5 5.98922926835	6.3016763675	7.06087266146	8.12867852333	9.38560209205	11.9618600742	14.5929754114	17.2185095216	19.8810037846	22.5835171683	25.3043500362	28.0305542199	30.7594635974	
3500 3.0 0.0 4.26073754114	4.55113189256	5.28310646269	6.39555110796	7.80770340717	11.6134640811	16.0061146314	19.9132629235	23.8147525795	28.3576643908	34.1123734529	41.1839676893	47.8027478829	
3500 3.0 0.2 4.32154089136	4.63181309983	5.41917690156	6.63651306082	8.25093780087	13.0414621412	18.3742497618	23.1594167764	28.9639193395	39.5089415371	51.4983220933	56.8832562389	60.5162850676	
3500 3.0 0.5 4.8472243268	5.25347215222	6.31377706025	8.20339324872	19.0541346946	69.5219757098	70.1866786	70.9952680334	71.8986597753	72.9184712054	74.0078378853	75.1148286913	76.2044162606	
3500 3.5 -0.5 4.99605400401	5.32152756785	6.11502517287	7.30727189925	8.8178743519	12.542329472	16.3789511158	19.8056823865	23.1181370725	26.5435837837	30.1110772989	33.7663690896	37.4136845421	
3500 3.5 -1.0 5.98612211562	6.33563600612	7.18566989686	8.45761373093	10.024616615	13.4391382923	16.7433418032	19.8241762306	22.8542726176	25.8975985919	28.9332928681	31.9481855292	34.938614812	
3500 3.5 -1.5 7.15670140588	7.52903058685	8.40517164948	9.66680295575	11.135833436	14.0957761324	16.9954581819	19.834881778	22.6859508478	25.5453877756	28.3726650223	31.1627807666	33.9311049014	
3500 3.5 -2.0 8.24849429496	8.58559519509	9.4326062531	10.6167177164	11.9828416185	14.6887799268	17.3868723127	20.0691253091	22.7872242234	25.5285207366	28.258402957	30.9664739148	33.6640717877	
3500 3.5 -2.5 9.47601455438	9.79568849764	10.564193655	11.6335093163	12.9031158508	15.4201863857	17.9606383237	20.4914706901	23.0590405224	25.6609749651	28.2768869163	30.8942360942	33.5091922367	
3500 3.5 0.0 4.47634853834	4.79265067739	5.58089784855	6.77739594856	8.32183667697	12.5397646187	17.1068111008	21.0899032465	25.1615729146	29.8949729553	35.5178734242	41.5490296459	46.9269491482	
3500 3.5 0.2 4.4374774038	4.76026167377	5.57428388356	6.82786456316	8.49650417695	13.394297092	18.547623939	23.1024685945	28.3452675195	35.7340950102	44.9241300665	51.3923971399	55.7621703199	
3500 3.5 0.5 4.7351023229	5.11789979491	6.10140849569	7.74054344843	10.556458636	22.313272594	60.4090810579	62.4027140825	64.2756143291	66.090494046	67.8364842561	69.4958946167	71.0599510267	
3500 4.0 -0.5 5.89756909198	6.28600656615	7.23604576699	8.71297575822	10.6763583207	15.2175028268	19.1958694041	22.7487519716	26.2654287976	29.8341645378	33.3811558311	36.8344092026	40.1461820737	
3500 4.0 -1.0 9.14916494319	9.62646723362	10.8116147995	12.5129352307	14.3877824314	17.8045758239	20.957893292	24.0099379986	27.0191459059	29.9751998476	32.849870573	35.6506257029	38.3913582546	
3500 4.0 -1.5 13.6584193252	13.9824457747	14.7432689861	15.780831773	17.0109956243	19.5465192728	22.2025910947	24.897434186	27.5950700551	30.2617362628	32.8753051271	35.444486777	37.985984544	
3500 4.0 -2.0 16.7121618712	16.909029063	17.3967598189	18.1258745553	19.0593981592	21.1228480495	23.4183613855	25.8083618674	28.252166099	30.7156331471	33.1680894378	35.6053789701	38.0355068721	
3500 4.0 -2.5 19.4681978137	19.5806745965	19.9223665756	20.4578197123	21.1780888779	22.8474686163	24.7863936449	26.8571917477	29.0262667022	31.2573592432	33.5178356019	35.7926786557	38.0784798103	
3500 4.0 0.0 4.80732154777	5.15892983078	6.02252304034	7.34351757379	9.10644832471	13.9588729296	18.7020033863	22.8272773584	27.1577570077	32.0545035186	37.3040661053	42.3162691669	46.6956811134	
3500 4.0 0.2 4.66796393491	5.01767310867	5.88720340909	7.23081187785	9.06184880541	14.4444988333	19.627016584	24.2389779381	29.5504756616	36.2334609474	43.1774343743	48.6508714143	52.8248008007	
3500 4.0 0.5 4.78028194093	5.16602881936	6.1455301493	7.75162140552	10.3533134025	19.6491137268	27.4387536807	49.3619484293	54.8266093971	58.2537784257	61.0103146732	63.3961587339	65.5300998632	
3500 4.5 -0.5 9.47585915548	10.3145213452	12.8018764027	16.0380384309	18.5376286321	22.3998325914	25.9651669578	29.4221072014	32.7719750599	35.9699142298	38.9888504409	41.8482389745	44.5767503738	
3500 4.5 -1.0 22.7382706317	22.9345961983	23.3877668592	24.1151609683	25.0421879006	27.1845822372	29.5741478955	32.0332732758	34.4874712344	36.9125766941	39.2947050691	41.6424844703	43.9713686816	
3500 4.5 -1.5 27.1618762664	27.2375988841	27.5501979899	27.9929572048	28.6040555267	30.1014299912	31.9011915204	33.8495332421	35.8833911946	37.9632609464	40.0622262063	42.1759534736	44.3105784707	
3500 4.5 -2.0 30.822345977	30.9007148407	31.0906906491	31.3956556221	31.828052194	32.9259095972	34.3180296221	35.8906035918	37.5951725515	39.3905678485	41.2445298323	43.1444372362	45.0916497655	
3500 4.5 0.0 5.48403193777	5.9013319518	6.92770045269	8.59094671727	11.0900977353	17.4710910989	22.3096082794	26.816474535	31.595200432	36.4370226951	40.8949736256	44.8178797751	48.2678839109	
3500 4.5 0.2 5.09337124511	5.48852010911	6.46561778822	8.0168238819	10.3112904801	16.9342634494	22.1897880765	27.1868181919	32.9089925372	38.9267921535	44.1372267783	48.3608874652	51.8772961885	
3500 4.5 0.5 4.9385013853	5.3426461827	6.35731210684	8.02525774517	10.7630543695	19.5268405808	26.0904516761	35.5127969688	46.0085439268	51.431080753	55.1612993401	58.16772311	60.7577027851	
3500 5.0 -0.5 32.790993299	32.9183711219	33.2541073541	33.7729707883	34.442861049	36.1769080909	38.1645949782	40.2650921053	42.4065396982	44.5587465903	46.6971736495	48.8213093704	50.9380301893	
3500 5.0 -1.0 38.9338946179	38.9971421975	39.1573685746	39.4167774464	39.7821351381	40.7315656844	41.9543887171	43.363590439	44.9128026921	46.5706125407	48.2997171131	50.0893004504	51.936778719	
3500 5.0 -1.5 43.2503778248	43.2924104595	43.4036798607	43.5851942372	43.8471181177	44.5387438134	45.4623211672	46.5649645438	47.8174288074	49.1938607945	50.6686738245	52.2283052237	53.8707288459	
3500 5.0 -2.0 45.5072141268	45.5436245194	45.6339449265	45.7809557455	45.9957681602	46.5632596076	47.3340441985	48.264045358	49.3355463975	50.5300677734	51.8275406635	53.2180510014	54.7026831363	
3500 5.0 0.0 7.67434458381	8.42755941013	11.592710134	20.5295561782	23.1514714652	27.6734331675	32.2131676639	36.485742492	40.2820352319	43.6408065176	46.6494921735	49.4031409963	51.9713161931	
3500 5.0 0.2 6.18742663811	6.7082288736	8.07544860953	11.0355304432	18.0249128929	24.3766103085	29.8554501321	35.427410841	40.3385109261	44.4043919891	47.8329404725	50.8372475615	53.5509748652	
3500 5.0 0.5 5.39411411679	5.85506691886	7.00789208003	9.07154472792	13.7714357802	23.1136142404	30.1588847984	38.7772409811	45.1658992626	49.5173896574	52.9165352795	55.7994266369	58.3579046242	
3750 0.0 -0.5 5.57773222833	5.71793124354	6.09168610881	6.72950308791	7.57882763727	9.65214472523	11.9616719269	14.3684356067	16.82143394	19.2871716006	21.7212044649	24.1066531415	26.4588470596	
3750 0.0 -1.0 5.42303864005	5.56621512911	5.94847434899	6.59589887716	7.45143871728	9.50161364746	11.7612020274	14.125234758	16.5641316443	19.037590464	21.494597765	23.9019437077	26.2688327671	
3750 0.0 -1.5 5.29293039035	5.44295672811	5.84319641845	6.51359224676	7.39088351111	9.44628540174	11.6761942581	14.0005060557	16.4082972756	18.8686893661	21.325803554	23.7500805559	26.1480235067	
3750 0.0 -2.0 5.20899375108	5.36907379645	5.7965977135	6.49923091405	7.41388995622	9.50880863879	11.7503895773	14.0745977679	16.489699369	18.9585615522	21.4319529086	23.8847844368	26.3224253526	
3750 0.0 -2.5 5.14214866891	5.31177936785	5.77008595264	6.5168654807	7.49796747424	9.69933095429	12.0322329236	14.4558337796	16.9880419907	19.5545007275	22.0870073942	24.5561820997	27.0213240885	
3750 0.0 0.0 5.72441764611	5.86607549082	6.24328997497	6.88793906958	7.74933372391	9.87739741907	12.2591434573	14.707899749	17.1634146139	19.6108674431	22.0315393502	24.4180380736	26.7870507979	
3750 0.0 0.2 5.76946591269	5.91176397676	6.29180365482	6.9396407075	7.80597872022	9.95489978269	12.3630799521	14.8243604483	17.2761417224	19.7145997675	22.1330902367	24.5284946956	26.91516073	
3750 0.0 0.5 5.81687179498	5.96459822774	6.3567700483	7.02237756119	7.91082241923	10.1231774125	12.6037393724	15.1123715532	17.5859393454	20.0416655352	22.4903663391	24.9379432818	27.3974918895	
3750 0.5 -0.5 5.58883757674	5.72922117652	6.10319205512	6.73875771755	7.58308688875	9.64286456621	11.9444064794	14.3504508177	16.8157673465	19.3045728515	21.7669359715	24.177436511	26.5498818319	
3750 0.5 -1.0 5.44731408966	5.5908999541	5.97394114034	6.61974117834	7.4700082316	9.5020473219	11.7435557582	14.0969722547	16.5376602831	19.0261560305	21.5043528722	23.9308449074	26.3113092445	
3750 0.5 -1.5 5.32388772464	5.47411198021	5.8745979745	6.54241117313	7.41267565855	9.44550909582	11.6538428283	13.9613637907	16.3647904872	18.8294406504	21.3000933309	23.7274595648	26.1387120044	
3750 0.5 -2.0 5.24612653838	5.40559828799	5.83015216108	6.52756175144	7.4308404166	9.49730585298	11.7143341055	14.0198411479	16.4206956984	18.8819880505	21.354371712	23.8072508307	26.2451986384	
3750 0.5 -2.5 5.18971887198	5.35848457352	5.81134243349	6.54657467265	7.50787472187	9.66760184509	11.9647478434	14.3548393949	16.8496177977	19.384115813	21.8961124744	24.3709781157	26.8355658285	
3750 0.5 0.0 5.6983944347	5.84001514759	6.2168314643	6.85789592954	7.71435544854	9.83775169614	12.232015847	14.7042989237	17.1889261692	19.6691994773	22.1249875894	24.5464748549	26.9494578101	
3750 0.5 0.2 5.72240192468	5.86550173608	6.2456874326	6.8909513761	7.75422057353	9.90735264907	12.3432798431	14.8427855124	17.3335689679	19.811381818	22.2702960673	24.7079471647	27.1391499825	
3750 0.5 0.5 5.73799936398	5.88699478056	6.28173874208	6.94826730224	7.83893091524	10.0751691844	12.6146519859	15.1922358108	17.7290853127	20.2454697007	22.7583724578	25.2789270916	27.8246191272	
3750 1.0 -0.5 5.60496545003	5.74696782408	6.12451542305	6.7625906435	7.60750785053	9.66652486834	11.9739640371	14.3924572966	16.8789633073	19.3984009069	21.8971958768	24.3444069999	26.7488261584	
3750 1.0 -1.0 5.48652593021	5.63290176432	6.01942443682	6.66946283081	7.52039775599	9.54530007313	11.7795325738	14.1332047591	16.5846657365	19.0989198814	21.6084576297	24.0630809384	26.4734871065	
3750 1.0 -1.5 5.37426307779	5.52639868219	5.93092936106	6.60216202201	7.47093328981	9.49000853396	11.6833626605	13.9860392604	16.3934364343	18.872679959	21.3647489792	23.8207574351	26.2432673996	
3750 1.0 -2.0 5.29788697225	5.45874571051	5.88635194453	6.58485614128	7.4841994226	9.53281529041	11.7323935529	14.0279335108	16.4232880754	18.8876068313	21.3680075922	23.8348318554	26.285597807	
3750 1.0 -2.5 5.24652875381	5.41648074026	5.8703459876	6.60250136936	7.55250586192	9.68236445113	11.9540154723	14.3192136986	16.7855951214	19.3036712943	21.8099706752	24.292823733	26.7636805974	
3750 1.0 0.0 5.65700196864	5.80069716105	6.18163445267	6.82556189588	7.68476101388	9.82298620657	12.252557431	14.7663531345	17.2919041825	19.8167669397	22.3228590875	24.8005708213	27.2650556378	
3750 1.0 0.2 5.65297005737	5.79862011633	6.18412822392	6.83435962543	7.70216454933	9.87910358164	12.365838362	14.9230992407	17.4677724863	20.0009523259	22.5224125519	25.032911737	27.5489265257	
3750 1.0 0.5 5.63831957277	5.79159952231	6.19610274791	6.87401074516	7.77994023935	10.0707269119	12.7026176036	15.3744325543	17.994785961	20.5971836628	23.2120629267	25.8605143806	28.565652605	
3750 1.5 -0.5 4.91284178774	5.08685052856	5.54553838981	6.30369225565	7.28136526789	9.57045993937	12.0499536284	14.5946841055	17.1682688579	19.7560694497	22.324597188	24.8486938359	27.3415469219	
3750 1.5 -1.0 4.84017489109	5.01733248414	5.48516487746	6.25514516063	7.23509934649	9.46311950409	11.8294326252	14.2771571708	16.8062548458	19.3908784945	21.9708200745	24.4957036064	26.9764006745	
3750 1.5 -1.5 4.7548170884	4.93773351854	5.42229432947	6.21159535508	7.20245454204	9.40187970823	11.701253195	14.0779955298	16.5483347146	19.0909309753	21.6467501148	24.1668722264	26.6456977731	
3750 1.5 -2.0 4.69943100396	4.89027313213	5.39634728141	6.20847037271	7.22265083306	9.43053025929	11.7158086551	14.062684038	16.5006369929	19.007778899	21.5344031024	24.0497309994	26.5488420154	
3750 1.5 -2.5 4.66868114809	4.86773135557	5.39656991948	6.23654251735	7.291232161	9.55522873403	11.8861078068	14.2742686423	16.7523326157	19.2807889403	21.810849865	24.3241270372	26.8405284083	
3750 1.5 0.0 4.8731896308	5.05031155684	5.51457284731	6.27677176693	7.26697629036	9.65955473889	12.3189500193	15.0053400845	17.6395353307	20.2430234819	22.8360176408	25.4311811199	28.0512511899	
3750 1.5 0.2 4.83672206047	5.01720188738	5.48851677707	6.25844193489	7.25953634646	9.70497360143	12.4511257055	15.2069440686	17.8781785918	20.5095199335	23.1472077546	25.8213345722	28.5589460865	
3750 1.5 0.5 4.81208518766	5.00330097645	5.50018325157	6.30731466048	7.35954556162	9.98031854639	12.9650912241	15.9082936707	18.7140879732	21.4863304407	24.3161480442	27.2660732009	30.3816655614	
3750 2.0 -0.5 5.03227219391	5.21630579201	5.6994337371	6.48651901971	7.49295617441	9.84381159002	12.3992848745	15.0085553923	17.6350347064	20.2740640266	22.8984848065	25.4880507365	28.057884988	
3750 2.0 -1.0 5.02429635325	5.21251777994	5.70660048836	6.50708476271	7.51352206767	9.7816394486	12.1925276935	14.6817694514	17.2492028194	19.8738587494	22.4963840508	25.0668643741	27.5944009001	
3750 2.0 -1.5 4.96584424043	5.16088706745	5.67264736159	6.4910957325	7.50587890164	9.73220780801	12.0628379136	14.4723864044	16.9751878538	19.5543697158	22.1491030579	24.7088194671	27.2338400441	
3750 2.0 -2.0 4.93583223532	5.140818162	5.67535471676	6.51799154589	7.55405300489	9.7878002683	12.1066110789	14.4976285169	16.9737060914	19.52087434	22.0936974218	24.6558756674	27.2065673701	
3750 2.0 -2.5 4.87150540162	5.08134729615	5.63410146195	6.49584547243	7.56531320551	9.84428329227	12.2048370598	14.6324108848	17.1515974893	19.7045899723	22.2789192155	24.83641244	27.4016321695	
3750 2.0 0.0 4.89322541537	5.08098366238	5.5693868858	6.36001634687	7.38051624163	9.85602811567	12.631679167	15.415701359	18.1242833857	20.8067548192	23.5021109455	26.2337830434	29.026556484	
3750 2.0 0.2 4.83136435821	5.02328602142	5.52047610325	6.32224019482	7.35828640948	9.90498369877	12.7917051175	15.6637191779	18.4264328822	21.1612721885	23.9392154316	26.8048520876	29.7911818502	
3750 2.0 0.5 4.80417155799	5.00875542227	5.5372192742	6.386872877	7.49291326304	10.2841588946	13.4955703793	16.6158027262	19.5791909582	22.5509507509	25.6578015826	28.991255736	32.6181966367	
3750 2.5 -0.5 5.24804313193	5.44755947196	5.96943094652	6.80654556043	7.86905222768	10.3449308002	13.0315460691	15.7439662428	18.4503949962	21.1616660414	23.8574983886	26.5265313139	29.1884589999	
3750 2.5 -1.0 5.34319072751	5.55052214263	6.0888454538	6.94459696602	8.00547919845	10.368777907	12.8736196704	15.4435884419	18.0800153315	20.7673828486	23.4415605063	26.0680160063	28.6589808212	
3750 2.5 -1.5 5.31900877045	5.53534793417	6.09342631917	6.96843366703	8.03332788895	10.3372455316	12.7476929418	15.2333433626	17.8081869848	20.4541636296	23.1120035221	25.7376289066	28.3397997125	
3750 2.5 -2.0 5.23123574367	5.45227871042	6.02536061573	6.90686551419	7.97800706589	10.2618884255	12.6422379153	15.0939135385	17.6297841396	20.2345752555	22.8663698645	25.4961844764	28.1289939473	
3750 2.5 -2.5 5.18398636216	5.40833749479	5.98659878039	6.86890621643	7.95620732859	10.2634899473	12.6789243636	15.1716042641	17.7476231897	20.3671184763	22.998340521	25.6327204836	28.2742807412	
3750 2.5 0.0 4.96765854576	5.16970081082	5.69185381163	6.52689073134	7.59991057822	10.2174795668	13.1608330416	16.071556673	18.880297187	21.6734679852	24.5087970744	27.4187793196	30.4286686274	
3750 2.5 0.2 4.87346949538	5.07979657896	5.61177325496	6.46030866028	7.5531947392	10.2622303982	13.3450600654	16.3617424735	19.2452505433	22.1279142549	25.1055754484	28.2372767135	31.5586299918	
3750 2.5 0.5 4.84457127321	5.0658803746	5.63471736702	6.54280616631	7.72768128221	10.7678914696	14.2676106302	17.5912437413	20.7621322326	24.0272927999	27.5583767804	31.491844541	35.9106642122	
3750 3.0 -0.5 5.36961863145	5.66087744783	6.39263676929	7.5033649542	8.86360226884	11.898497414	14.9826191124	17.9076607521	20.7439017567	23.5606561094	26.3666075589	29.1691280282	31.9820344586	
3750 3.0 -1.0 5.68938834616	5.99150862366	6.74001919958	7.8510605809	9.15098294135	11.8823937454	14.6529413266	17.4073869062	20.1785501695	22.9655451475	25.7240893851	28.440711836	31.1445886648	
