1	391	4806.0205	ArII
1	423	4808.1337	ThI
1	649	4822.8548	ThI
1	709	4826.7004	ThI
1	778	4831.5975	ThI
1	932	4840.8492	ThI
1	1085	4850.4397	ThII
1	1291	4863.1724	ThII
1	1566	4879.8635	ArII
1	1719	4889.0422	ArII
1	1818	4894.9551	ThI
