1	191	6371.9436	ThI
1	248	6376.9305	ThI
1	336	6384.7169	ArI
1	367	6387.3957	ThI
1	650	6411.8991	ThI
1	701	6416.3071	ArI
1	955	6436.6699	ThI
1	1191	6457.2824	ThI
1	1508	6483.0825	ArII
1	1603	6490.7372	ThI
1	1877	6512.3639	ThI
