1	249	8252.3936	ThI
1	256	8264.5225	ArI
1	454	8275.6266	ThI
1	863	8320.8554	ThI
1	951	8330.4494	ThI
1	1770	8416.7269	ThI
1	1783	8417.9982	ThI
1	1814	8421.2254	ThI
