1	327	6457.2824	ThI
1	621	6483.0825	ArII
1	709	6490.7372	ThI
1	963	6512.3639	ThI
1	1189	6531.3418	ThI
1	1466	6554.1603	ThI
2	1751	6577.2146	1756	6577.6552	ThI	ThII
1	1835	6583.9060	ThI
1	1894	6588.5396	ThI
1	1931	6591.4845	ThI
