1	272	4158.5905	ArI
1	482	4170.5333	ThI
1	684	4181.8836	ArI
1	983	4198.3170	ArI
1	1026	4200.6745	ArI
1	1178	4208.8907	ThII
1	1256	4213.0673	ThI
1	1362	4218.6649	ArII
1	1543	4228.1580	ArII
1	1683	4235.4636	ThI
