1	293	5973.6649	ThI
1	310	5975.0648	ThI
1	481	5989.0447	ThII
1	505	5991.0071	ThI
1	544	5994.1287	ThI
1	705	6007.0722	ThI
1	744	6010.1606	ThI
1	1001	6030.4450	ThI
1	1022	6032.1274	ArI
1	1094	6037.6975	ThI
1	1165	6043.2233	ArI
1	1241	6049.0510	ThI
1	1376	6059.3725	ArI
1	1640	6079.2227	ThI
1	1759	6088.0305	ThI
