1	121	9657.7863	ArI
1	172	9664.6983	ThI
1	441	9700.5631	ThI
1	793	9746.4629	ThI
1	1092	9784.5028	ArI
1	1318	9812.6976	ThI
1	1430	9826.4497	ThI
1	1487	9833.4232	ThI
