1	307	4493.3337	ThI
1	591	4510.7332	ArI
1	664	4515.1182	ThI
1	733	4519.2592	ThI
1	765	4521.1939	ThI
1	784	4522.3230	ArI 
1	1101	4540.9990	ThI
1	1171	4545.0519	ArII
1	1186	4545.9156	Th
1	1358	4555.8127	ThI
1	1775	4579.3495	ArII
