1	557	3895.4192	ThI
1	778	3898.4374	ThI
1	869	3903.1024	ThI
1	1043	3911.9091	ThI
1	1099	3914.7675	ArII
1	1132	3916.4176	ThI
1	1184	3919.0234	ThI
1	1307	3925.0934	ThI
1	1319	3925.7188	ArII
1	1378	3928.6233	ArII
1	1400	3929.6693	ThII
1	1459	3932.5466	ArII
1	1466	3932.9113	ThI
