1	558	4545.0519	ArII
1	572	4545.9156	Th
1	735	4555.8127	ThI
1	925	4567.2403	ThI
1	1131	4579.3495	ArII
1	1286	4588.4261	ThI
1	1312	4589.8978	ArII
1	1359	4592.6660	ThI
1	1407	4595.4206	ThI
1	1419	4596.0967	ArI
1	1466	4598.7627	ArII
1	1656	4609.5673	ArII
