 48736.00 -0.122459  0.212984 -0.4202477 
 48737.00 -0.123954  0.215405 -0.4226435 
 48738.00 -0.125480  0.217836 -0.4251622 
 48739.00 -0.126996  0.220268 -0.4278030 
 48740.00 -0.128473  0.222717 -0.4305415 
 48741.00 -0.129906  0.225189 -0.4333302 
 48742.00 -0.131399  0.227667 -0.4360947 
 48743.00 -0.133075  0.230075 -0.4387671 
 48744.00 -0.135007  0.232346 -0.4412902 
 48745.00 -0.137102  0.234498 -0.4436329 
 48746.00 -0.139207  0.236591 -0.4458003 
 48747.00 -0.141164  0.238684 -0.4478376 
 48748.00 -0.142828  0.240845 -0.4498252 
 48749.00 -0.144122  0.243164 -0.4518625 
 48750.00 -0.145117  0.245692 -0.4540497 
 48751.00 -0.145920  0.248446 -0.4564480 
 48752.00 -0.146658  0.251346 -0.4590534 
 48753.00 -0.147457  0.254288 -0.4618080 
 48754.00 -0.148439  0.257173 -0.4646140 
 48755.00 -0.149634  0.259908 -0.4673689 
 48756.00 -0.150867  0.262414 -0.4700063 
 48757.00 -0.151923  0.264723 -0.4724597 
 48758.00 -0.152653  0.266898 -0.4746985 
 48759.00 -0.153079  0.269017 -0.4767474 
 48760.00 -0.153303  0.271165 -0.4786682 
 48761.00 -0.153471  0.273418 -0.4805389 
 48762.00 -0.153681  0.275823 -0.4824343 
 48763.00 -0.153916  0.278346 -0.4844024 
 48764.00 -0.154186  0.280934 -0.4864625 
 48765.00 -0.154563  0.283550 -0.4886089 
 48766.00 -0.155083  0.286179 -0.4908477 
 48767.00 -0.155739  0.288749 -0.4931645 
 48768.00 -0.156514  0.291168 -0.4955263 
 48769.00 -0.157345  0.293388 -0.4978828 
 48770.00 -0.158027  0.295495 -0.5001612 
 48771.00 -0.158342  0.297598 -0.5022946 
 48772.00 -0.158202  0.299799 -0.5042575 
 48773.00 -0.157772  0.302141 -0.5060410 
 48774.00 -0.157229  0.304650 -0.5076619 
 48775.00 -0.156671  0.307252 -0.5091914 
 48776.00 -0.156191  0.309832 -0.5107299 
 48777.00 -0.155843  0.312298 -0.5123842 
 48778.00 -0.155607  0.314621 -0.5142250 
 48779.00 -0.155398  0.316821 -0.5162556 
 48780.00 -0.155160  0.318948 -0.5184222 
 48781.00 -0.154875  0.321062 -0.5206319 
 48782.00 -0.154575  0.323227 -0.5227814 
 48783.00 -0.154277  0.325501 -0.5247897 
 48784.00 -0.153954  0.327912 -0.5266152 
 48785.00 -0.153609  0.330484 -0.5282508 
 48786.00 -0.153279  0.333242 -0.5297249 
 48787.00 -0.153007  0.336199 -0.5310912 
 48788.00 -0.152854  0.339303 -0.5324097 
 48789.00 -0.152856  0.342436 -0.5337348 
 48790.00 -0.152994  0.345484 -0.5351115 
 48791.00 -0.153147  0.348367 -0.5365720 
 48792.00 -0.153174  0.351024 -0.5381371 
 48793.00 -0.152925  0.353418 -0.5398136 
 48794.00 -0.152306  0.355615 -0.5415975 
 48795.00 -0.151421  0.357741 -0.5434545 
 48796.00 -0.150467  0.359914 -0.5453344 
 48797.00 -0.149636  0.362195 -0.5471815 
 48798.00 -0.148904  0.364562 -0.5489394 
 48799.00 -0.148081  0.366996 -0.5505649 
 48800.00 -0.147033  0.369469 -0.5520329 
 48801.00 -0.145778  0.371958 -0.5533458 
 48802.00 -0.144497  0.374458 -0.5545472 
 48803.00 -0.143320  0.376950 -0.5557179 
 48804.00 -0.142234  0.379404  0.4430415 
 48805.00 -0.141167  0.381787  0.4416696 
 48806.00 -0.140023  0.384099  0.4401205 
 48807.00 -0.138726  0.386352  0.4384078 
 48808.00 -0.137326  0.388541  0.4366156 
 48809.00 -0.135843  0.390670  0.4348571 
 48810.00 -0.134233  0.392767  0.4332306 
 48811.00 -0.132479  0.394892  0.4317899 
 48812.00 -0.130784  0.397147  0.4305498 
 48813.00 -0.129402  0.399578  0.4294936 
 48814.00 -0.128308  0.402098  0.4285637 
 48815.00 -0.127441  0.404569  0.4277036 
 48816.00 -0.126710  0.406847  0.4268614 
 48817.00 -0.126043  0.408839  0.4259913 
 48818.00 -0.125300  0.410560  0.4250419 
 48819.00 -0.124169  0.412204  0.4239678 
 48820.00 -0.122450  0.413993  0.4227538 
 48821.00 -0.120215  0.416024  0.4214131 
 48822.00 -0.117639  0.418352  0.4199678 
 48823.00 -0.114940  0.420866  0.4184503 
 48824.00 -0.112317  0.423404  0.4169011 
 48825.00 -0.109986  0.425816  0.4153611 
 48826.00 -0.108011  0.428035  0.4138708 
 48827.00 -0.106055  0.430142  0.4124600 
 48828.00 -0.103950  0.432156  0.4111391 
 48829.00 -0.101783  0.434091  0.4098873 
 48830.00 -0.099729  0.435960  0.4086505 
 48831.00 -0.097878  0.437757  0.4073633 
 48832.00 -0.096154  0.439515  0.4059456 
 48833.00 -0.094318  0.441372  0.4043140 
 48834.00 -0.092307  0.443475  0.4024437 
 48835.00 -0.090202  0.445765  0.4003853 
 48836.00 -0.088061  0.448114  0.3982444 
 48837.00 -0.085874  0.450386  0.3961486 
 48838.00 -0.083734  0.452489  0.3942018 
 48839.00 -0.081807  0.454502  0.3924624 
 48840.00 -0.079982  0.456497  0.3909042 
 48841.00 -0.078118  0.458560  0.3895108 
 48842.00 -0.076187  0.460801  0.3882377 
 48843.00 -0.074269  0.463258  0.3870355 
 48844.00 -0.072294  0.465850  0.3858473 
 48845.00 -0.070220  0.468467  0.3846088 
 48846.00 -0.068240  0.470988  0.3832126 
 48847.00 -0.066376  0.473251  0.3816205 
 48848.00 -0.064445  0.475233  0.3798652 
 48849.00 -0.062312  0.477014  0.3780056 
 48850.00 -0.059984  0.478702  0.3760953 
 48851.00 -0.057453  0.480380  0.3741841 
 48852.00 -0.054709  0.482046  0.3723161 
 48853.00 -0.051789  0.483625  0.3705177 
 48854.00 -0.048762  0.485088  0.3687942 
 48855.00 -0.045643  0.486417  0.3671481 
 48856.00 -0.042478  0.487609  0.3655599 
 48857.00 -0.039333  0.488715  0.3639808 
 48858.00 -0.036231  0.489814  0.3623387 
 48859.00 -0.033125  0.491011  0.3605537 
 48860.00 -0.030015  0.492390  0.3585461 
 48861.00 -0.026936  0.493905  0.3562539 
 48862.00 -0.023882  0.495519  0.3536903 
 48863.00 -0.020837  0.497228  0.3509644 
 48864.00 -0.017882  0.498967  0.3482430 
 48865.00 -0.015171  0.500519  0.3456977 
 48866.00 -0.012865  0.501636  0.3434499 
 48867.00 -0.010945  0.502146  0.3415268 
 48868.00 -0.008918  0.502204  0.3398663 
 48869.00 -0.006728  0.502161  0.3383898 
 48870.00 -0.004433  0.502316  0.3370127 
 48871.00 -0.002007  0.502757  0.3356420 
 48872.00  0.000534  0.503435  0.3341960 
 48873.00  0.003080  0.504205  0.3326121 
 48874.00  0.005497  0.504916  0.3308568 
 48875.00  0.007835  0.505501  0.3289435 
 48876.00  0.010119  0.505933  0.3269059 
 48877.00  0.012384  0.506192  0.3247909 
 48878.00  0.014730  0.506314  0.3226528 
 48879.00  0.017143  0.506411  0.3205510 
 48880.00  0.019578  0.506638  0.3185401 
 48881.00  0.022064  0.507034  0.3166540 
 48882.00  0.024612  0.507406  0.3148882 
 48883.00  0.027160  0.507601  0.3132126 
 48884.00  0.029644  0.507543  0.3115859 
 48885.00  0.032024  0.507317  0.3099509 
 48886.00  0.034259  0.507061  0.3082378 
 48887.00  0.036294  0.506931  0.3063813 
 48888.00  0.038168  0.506974  0.3043193 
 48889.00  0.040119  0.507019  0.3019995 
 48890.00  0.042195  0.507007  0.2994620 
 48891.00  0.044360  0.506909  0.2968121 
 48892.00  0.046552  0.506641  0.2941868 
 48893.00  0.048728  0.506143  0.2917026 
 48894.00  0.050959  0.505454  0.2894196 
 48895.00  0.053313  0.504717  0.2873401 
 48896.00  0.055713  0.504071  0.2854251 
 48897.00  0.058139  0.503606  0.2836129 
 48898.00  0.060629  0.503336  0.2818389 
 48899.00  0.063255  0.503155  0.2800313 
 48900.00  0.066073  0.502977  0.2781318 
 48901.00  0.069076  0.502779  0.2761003 
 48902.00  0.072156  0.502535  0.2739167 
 48903.00  0.075185  0.502175  0.2715919 
 48904.00  0.078032  0.501645  0.2691586 
